Operation, num1, num2, entity1, entity2, raw_cost, v1_cost, v2_cost, unmatch_cost, Entity_type, change?
ns,193,194,public static ProblemType DummyForGlobalFunctions.AlreadyHasOwnProperty( ProblemType * ProblemType * ProblemType * ),public static ProblemType DummyForGlobalFunctions.AlreadyHasOwnProperty( ProblemType * ProblemType * ProblemType * ),0,0,0,87,Method,0
ns,194,195,public static ProblemType DummyForGlobalFunctions.AlreadyHasOwnPropertyHelper( ProblemType * ProblemType * ProblemType ProblemType * ),public static ProblemType DummyForGlobalFunctions.AlreadyHasOwnPropertyHelper( ProblemType * ProblemType * ProblemType ProblemType * ),0,0,0,87,Method,0
ns,195,196,public void DummyForGlobalFunctions.And( ),public void DummyForGlobalFunctions.And( ),0,0,0,87,Method,0
ns,196,197,protected ProblemType DummyForGlobalFunctions.AppUnitsPerDevPixel( ),protected ProblemType DummyForGlobalFunctions.AppUnitsPerDevPixel( ),0,0,0,87,Method,0
ns,197,198,public void DummyForGlobalFunctions.AppUnitsToDevPixels( ),public void DummyForGlobalFunctions.AppUnitsToDevPixels( ),0,0,0,87,Method,0
ns,198,199,public void DummyForGlobalFunctions.AppUnitsToGfxUnits( ),public void DummyForGlobalFunctions.AppUnitsToGfxUnits( ),0,0,0,87,Method,0
ns,199,200,public void DummyForGlobalFunctions.Append( ),public void DummyForGlobalFunctions.Append( ),0,0,0,87,Method,0
ns,200,201,public void DummyForGlobalFunctions.AppendElement( ),public void DummyForGlobalFunctions.AppendElement( ),0,0,0,87,Method,0
ns,201,202,public void DummyForGlobalFunctions.AppendFloats( ),public void DummyForGlobalFunctions.AppendFloats( ),0,0,0,87,Method,0
ns,202,203,public void DummyForGlobalFunctions.AppendFrame( ),public void DummyForGlobalFunctions.AppendFrame( ),0,0,0,87,Method,0
ns,203,204,public void DummyForGlobalFunctions.AppendFrames( ),public void DummyForGlobalFunctions.AppendFrames( ),0,0,0,87,Method,0
ns,204,205,public void DummyForGlobalFunctions.AppendInt( ),public void DummyForGlobalFunctions.AppendInt( ),0,0,0,87,Method,0
ns,205,206,public void DummyForGlobalFunctions.AppendLiteral( ),public void DummyForGlobalFunctions.AppendLiteral( ),0,0,0,87,Method,0
ns,206,207,public void DummyForGlobalFunctions.AppendNative( ),public void DummyForGlobalFunctions.AppendNative( ),0,0,0,87,Method,0
ns,207,208,public void DummyForGlobalFunctions.AppendNewToTop( ),public void DummyForGlobalFunctions.AppendNewToTop( ),0,0,0,87,Method,0
ns,208,209,public void DummyForGlobalFunctions.AppendObject( ),public void DummyForGlobalFunctions.AppendObject( ),0,0,0,87,Method,0
ns,209,210,public void DummyForGlobalFunctions.AppendToBottom( ),public void DummyForGlobalFunctions.AppendToBottom( ),0,0,0,87,Method,0
ns,210,211,public void DummyForGlobalFunctions.AppendToTop( ),public void DummyForGlobalFunctions.AppendToTop( ),0,0,0,87,Method,0
ns,211,213,public void DummyForGlobalFunctions.ApplyContentConversions( ),public void DummyForGlobalFunctions.ApplyContentConversions( ),0,0,0,87,Method,0
ns,212,214,public void DummyForGlobalFunctions.ApplyMinMaxConstraints( ),public void DummyForGlobalFunctions.ApplyMinMaxConstraints( ),0,0,0,87,Method,0
ns,213,215,public static void DummyForGlobalFunctions.ApplyUpdate( ProblemType * ProblemType * ProblemType * ProblemType * int char * * ),public static void DummyForGlobalFunctions.ApplyUpdate( ProblemType * ProblemType * ProblemType * ProblemType * int char * * ),0,0,0,104,Method,0
ns,214,216,public void DummyForGlobalFunctions.AreLayersMarkedActive( ),public void DummyForGlobalFunctions.AreLayersMarkedActive( ),0,0,0,87,Method,0
ns,215,217,public void DummyForGlobalFunctions.AssertCurrentThreadOwns( ),public void DummyForGlobalFunctions.AssertCurrentThreadOwns( ),0,0,0,87,Method,0
ns,216,218,public void DummyForGlobalFunctions.AssertIOThread( ),public void DummyForGlobalFunctions.AssertIOThread( ),0,0,0,87,Method,0
ns,217,219,public void DummyForGlobalFunctions.AssertNotCurrentThreadOwns( ),public void DummyForGlobalFunctions.AssertNotCurrentThreadOwns( ),0,0,0,87,Method,0
ns,218,220,public void DummyForGlobalFunctions.AssertWorkerThread( ),public void DummyForGlobalFunctions.AssertWorkerThread( ),0,0,0,87,Method,0
ns,219,221,public void DummyForGlobalFunctions.Assign( ),public void DummyForGlobalFunctions.Assign( ),0,0,0,87,Method,0
ns,220,222,public void DummyForGlobalFunctions.AssignASCII( ),public void DummyForGlobalFunctions.AssignASCII( ),0,0,0,87,Method,0
ns,221,223,public void DummyForGlobalFunctions.AssignLiteral( ),public void DummyForGlobalFunctions.AssignLiteral( ),0,0,0,87,Method,0
ns,222,224,public void DummyForGlobalFunctions.AsyncAbort( ),public void DummyForGlobalFunctions.AsyncAbort( ),0,0,0,87,Method,0
ns,223,225,public void DummyForGlobalFunctions.AsyncCall( ),public void DummyForGlobalFunctions.AsyncCall( ),0,0,0,87,Method,0
ns,224,226,public void DummyForGlobalFunctions.AsyncConvertData( ),public void DummyForGlobalFunctions.AsyncConvertData( ),0,0,0,87,Method,0
ns,225,227,public void DummyForGlobalFunctions.AsyncOpen( ),public void DummyForGlobalFunctions.AsyncOpen( ),0,0,0,87,Method,0
ns,226,228,public void DummyForGlobalFunctions.AsyncOpenCacheEntry( ),public void DummyForGlobalFunctions.AsyncOpenCacheEntry( ),0,0,0,87,Method,0
ns,227,229,public void DummyForGlobalFunctions.AsyncPromptAuth( ),public void DummyForGlobalFunctions.AsyncPromptAuth( ),0,0,0,87,Method,0
ns,228,230,public void DummyForGlobalFunctions.AsyncRead( ),public void DummyForGlobalFunctions.AsyncRead( ),0,0,0,87,Method,0
ns,229,231,public void DummyForGlobalFunctions.AsyncResolve( ),public void DummyForGlobalFunctions.AsyncResolve( ),0,0,0,87,Method,0
ns,230,232,public void DummyForGlobalFunctions.AtEnd( ),public void DummyForGlobalFunctions.AtEnd( ),0,0,0,87,Method,0
ns,231,233,public static void DummyForGlobalFunctions.AttemptCompilation( ProblemType * ProblemType * ProblemType * ProblemType * ProblemType ),public static void DummyForGlobalFunctions.AttemptCompilation( ProblemType * ProblemType * ProblemType * ProblemType * ProblemType ),0,0,0,87,Method,0
ns,232,234,public void DummyForGlobalFunctions.AttemptToExtendTree( ),public void DummyForGlobalFunctions.AttemptToExtendTree( ),0,0,0,87,Method,0
ns,233,235,public void DummyForGlobalFunctions.AttemptToStabilizeTree( ),public void DummyForGlobalFunctions.AttemptToStabilizeTree( ),0,0,0,87,Method,0
ns,234,236,public void DummyForGlobalFunctions.AuthCache( ),public void DummyForGlobalFunctions.AuthCache( ),0,0,0,87,Method,0
ns,235,237,public void DummyForGlobalFunctions.Available( ),public void DummyForGlobalFunctions.Available( ),0,0,0,87,Method,0
ns,236,238,public void DummyForGlobalFunctions.AwaitingSyncReply( ),public void DummyForGlobalFunctions.AwaitingSyncReply( ),0,0,0,87,Method,0
ns,237,239,public ProblemType DummyForGlobalFunctions.BEGIN_CASE( ProblemType ),public ProblemType DummyForGlobalFunctions.BEGIN_CASE( ProblemType ),0,0,0,87,Method,0
ns,238,240,public static ProblemType DummyForGlobalFunctions.BackPatch( ProblemType * ProblemType * ProblemType ProblemType * ProblemType ),public static ProblemType DummyForGlobalFunctions.BackPatch( ProblemType * ProblemType * ProblemType ProblemType * ProblemType ),0,0,0,87,Method,0
ns,239,241,public static void DummyForGlobalFunctions.Backoff( ProblemType * ProblemType * ProblemType * ),public static void DummyForGlobalFunctions.Backoff( ProblemType * ProblemType * ProblemType * ),0,0,0,87,Method,0
ns,240,242,public static int DummyForGlobalFunctions.BalanceJumpTargets( ProblemType * * ),public static int DummyForGlobalFunctions.BalanceJumpTargets( ProblemType * * ),0,0,0,104,Method,0
ns,241,243,public ProblemType DummyForGlobalFunctions.BeginCycleCollection( ),public ProblemType DummyForGlobalFunctions.BeginCycleCollection( ),0,0,0,87,Method,0
ns,242,244,public void DummyForGlobalFunctions.BeginLineReflow( ),public void DummyForGlobalFunctions.BeginLineReflow( ),0,0,0,87,Method,0
ns,243,245,public void DummyForGlobalFunctions.BeginReading( ),public void DummyForGlobalFunctions.BeginReading( ),0,0,0,87,Method,0
ns,244,246,public void DummyForGlobalFunctions.BeginTransaction( ),public void DummyForGlobalFunctions.BeginTransaction( ),0,0,0,87,Method,0
ns,245,247,public void DummyForGlobalFunctions.BeginTransactionWithTarget( ),public void DummyForGlobalFunctions.BeginTransactionWithTarget( ),0,0,0,87,Method,0
ns,246,248,public void DummyForGlobalFunctions.BeginUpdatingRetainedLayers( ),public void DummyForGlobalFunctions.BeginUpdatingRetainedLayers( ),0,0,0,87,Method,0
ns,247,249,public void DummyForGlobalFunctions.BeginWriting( ),public void DummyForGlobalFunctions.BeginWriting( ),0,0,0,87,Method,0
ns,248,250,public void DummyForGlobalFunctions.BindNameToSlot( ),public void DummyForGlobalFunctions.BindNameToSlot( ),0,0,0,87,Method,0
ns,249,251,public static void DummyForGlobalFunctions.Blacklist( ProblemType * ),public static void DummyForGlobalFunctions.Blacklist( ProblemType * ),0,0,0,87,Method,0
ns,250,252,public void DummyForGlobalFunctions.BlockBorderBackgrounds( ),public void DummyForGlobalFunctions.BlockBorderBackgrounds( ),0,0,0,87,Method,0
ns,251,253,public static ProblemType DummyForGlobalFunctions.BlockHasAnyFloats( nsIFrame * ),public static ProblemType DummyForGlobalFunctions.BlockHasAnyFloats( nsIFrame * ),0,0,0,87,Method,0
ns,252,254,public void DummyForGlobalFunctions.BlockIsMarginRoot( ),public void DummyForGlobalFunctions.BlockIsMarginRoot( ),0,0,0,87,Method,0
ns,253,255,public void DummyForGlobalFunctions.BlockOnParent( ),public void DummyForGlobalFunctions.BlockOnParent( ),0,0,0,87,Method,0
ns,254,256,private Block DummyForGlobalFunctions.Blocks( ),private Block DummyForGlobalFunctions.Blocks( ),0,0,0,87,Method,0
ns,255,257,public void DummyForGlobalFunctions.BorderPadding( ),public void DummyForGlobalFunctions.BorderPadding( ),0,0,0,87,Method,0
ns,256,258,public void DummyForGlobalFunctions.BottomLayer( ),public void DummyForGlobalFunctions.BottomLayer( ),0,0,0,87,Method,0
ns,257,259,public void DummyForGlobalFunctions.BuildContainerLayerFor( ),public void DummyForGlobalFunctions.BuildContainerLayerFor( ),0,0,0,87,Method,0
ns,258,260,public void DummyForGlobalFunctions.BuildDisplayListForChild( ),public void DummyForGlobalFunctions.BuildDisplayListForChild( ),0,0,0,87,Method,0
ns,259,261,public void DummyForGlobalFunctions.BuildDisplayListForStackingContext( ),public void DummyForGlobalFunctions.BuildDisplayListForStackingContext( ),0,0,0,87,Method,0
ns,260,262,public static unsigned int DummyForGlobalFunctions.BuildGlobalTypeMapFromInnerTree( ProblemType & ProblemType * ),public static unsigned int DummyForGlobalFunctions.BuildGlobalTypeMapFromInnerTree( ProblemType & ProblemType * ),0,0,0,87,Method,0
ns,261,263,public static ProblemType DummyForGlobalFunctions.BuildSpanDepTable( ProblemType * ProblemType * ),public static ProblemType DummyForGlobalFunctions.BuildSpanDepTable( ProblemType * ProblemType * ),0,0,0,87,Method,0
ns,262,264,public void DummyForGlobalFunctions.BumpGeneration( ),public void DummyForGlobalFunctions.BumpGeneration( ),0,0,0,87,Method,0
ns,263,265,public void DummyForGlobalFunctions.CATCHNOTE( ),public void DummyForGlobalFunctions.CATCHNOTE( ),0,0,0,87,Method,0
ns,264,267,public void DummyForGlobalFunctions.CERT_DerNameToAscii( ),public void DummyForGlobalFunctions.CERT_DerNameToAscii( ),0,0,0,87,Method,0
ns,265,268,public void DummyForGlobalFunctions.CERT_DestroyCertList( ),public void DummyForGlobalFunctions.CERT_DestroyCertList( ),0,0,0,87,Method,0
ns,266,269,public void DummyForGlobalFunctions.CERT_DestroyCertificate( ),public void DummyForGlobalFunctions.CERT_DestroyCertificate( ),0,0,0,87,Method,0
ns,267,270,public void DummyForGlobalFunctions.CERT_DupCertificate( ),public void DummyForGlobalFunctions.CERT_DupCertificate( ),0,0,0,87,Method,0
ns,268,271,public void DummyForGlobalFunctions.CERT_FilterCertListByCANames( ),public void DummyForGlobalFunctions.CERT_FilterCertListByCANames( ),0,0,0,87,Method,0
ns,269,273,public void DummyForGlobalFunctions.CERT_FindKeyUsageExtension( ),public void DummyForGlobalFunctions.CERT_FindKeyUsageExtension( ),0,0,0,87,Method,0
ns,270,274,public void DummyForGlobalFunctions.CERT_FindUserCertsByUsage( ),public void DummyForGlobalFunctions.CERT_FindUserCertsByUsage( ),0,0,0,87,Method,0
ns,271,275,public void DummyForGlobalFunctions.CERT_FreeNicknames( ),public void DummyForGlobalFunctions.CERT_FreeNicknames( ),0,0,0,87,Method,0
ns,272,276,public void DummyForGlobalFunctions.CERT_GetCommonName( ),public void DummyForGlobalFunctions.CERT_GetCommonName( ),0,0,0,87,Method,0
ns,273,278,public void DummyForGlobalFunctions.CERT_GetOrgName( ),public void DummyForGlobalFunctions.CERT_GetOrgName( ),0,0,0,87,Method,0
ns,274,279,public void DummyForGlobalFunctions.CERT_LIST_END( ),public void DummyForGlobalFunctions.CERT_LIST_END( ),0,0,0,87,Method,0
ns,275,280,public void DummyForGlobalFunctions.CERT_LIST_HEAD( ),public void DummyForGlobalFunctions.CERT_LIST_HEAD( ),0,0,0,87,Method,0
ns,276,281,public void DummyForGlobalFunctions.CERT_LIST_NEXT( ),public void DummyForGlobalFunctions.CERT_LIST_NEXT( ),0,0,0,87,Method,0
ns,277,282,public void DummyForGlobalFunctions.CERT_VerifyCertName( ),public void DummyForGlobalFunctions.CERT_VerifyCertName( ),0,0,0,87,Method,0
ns,278,283,public void DummyForGlobalFunctions.CERT_VerifyCertificate( ),public void DummyForGlobalFunctions.CERT_VerifyCertificate( ),0,0,0,87,Method,0
ns,279,284,public void DummyForGlobalFunctions.CFDictionaryGetValue( ),public void DummyForGlobalFunctions.CFDictionaryGetValue( ),0,0,0,87,Method,0
ns,280,285,public void DummyForGlobalFunctions.CFPropertyListCreateFromXMLData( ),public void DummyForGlobalFunctions.CFPropertyListCreateFromXMLData( ),0,0,0,87,Method,0
ns,281,286,public void DummyForGlobalFunctions.CFRelease( ),public void DummyForGlobalFunctions.CFRelease( ),0,0,0,87,Method,0
ns,282,287,public void DummyForGlobalFunctions.CFSTR( ),public void DummyForGlobalFunctions.CFSTR( ),0,0,0,87,Method,0
ns,283,288,public void DummyForGlobalFunctions.CFURLCreateDataAndPropertiesFromResource( ),public void DummyForGlobalFunctions.CFURLCreateDataAndPropertiesFromResource( ),0,0,0,87,Method,0
ns,284,289,public void DummyForGlobalFunctions.CFURLCreateWithFileSystemPath( ),public void DummyForGlobalFunctions.CFURLCreateWithFileSystemPath( ),0,0,0,87,Method,0
ns,285,290,public void DummyForGlobalFunctions.CFUUIDCreate( ),public void DummyForGlobalFunctions.CFUUIDCreate( ),0,0,0,87,Method,0
ns,286,291,public void DummyForGlobalFunctions.CFUUIDCreateString( ),public void DummyForGlobalFunctions.CFUUIDCreateString( ),0,0,0,87,Method,0
ns,287,292,public void DummyForGlobalFunctions.CG_BASE( ),public void DummyForGlobalFunctions.CG_BASE( ),0,0,0,87,Method,0
ns,288,293,public void DummyForGlobalFunctions.CG_CODE( ),public void DummyForGlobalFunctions.CG_CODE( ),0,0,0,87,Method,0
ns,289,294,public void DummyForGlobalFunctions.CG_CURRENT_LINE( ),public void DummyForGlobalFunctions.CG_CURRENT_LINE( ),0,0,0,87,Method,0
ns,290,295,public void DummyForGlobalFunctions.CG_LAST_NOTE_OFFSET( ),public void DummyForGlobalFunctions.CG_LAST_NOTE_OFFSET( ),0,0,0,87,Method,0
ns,291,296,public void DummyForGlobalFunctions.CG_LIMIT( ),public void DummyForGlobalFunctions.CG_LIMIT( ),0,0,0,87,Method,0
ns,292,297,public void DummyForGlobalFunctions.CG_NEXT( ),public void DummyForGlobalFunctions.CG_NEXT( ),0,0,0,87,Method,0
ns,293,298,public void DummyForGlobalFunctions.CG_NOTES( ),public void DummyForGlobalFunctions.CG_NOTES( ),0,0,0,87,Method,0
ns,294,299,public void DummyForGlobalFunctions.CG_NOTE_COUNT( ),public void DummyForGlobalFunctions.CG_NOTE_COUNT( ),0,0,0,87,Method,0
ns,295,300,public void DummyForGlobalFunctions.CG_NOTE_MASK( ),public void DummyForGlobalFunctions.CG_NOTE_MASK( ),0,0,0,87,Method,0
ns,296,301,public void DummyForGlobalFunctions.CG_OFFSET( ),public void DummyForGlobalFunctions.CG_OFFSET( ),0,0,0,87,Method,0
ns,297,302,public void DummyForGlobalFunctions.CG_PROLOG_OFFSET( ),public void DummyForGlobalFunctions.CG_PROLOG_OFFSET( ),0,0,0,87,Method,0
ns,298,303,public void DummyForGlobalFunctions.CG_SWITCH_TO_MAIN( ),public void DummyForGlobalFunctions.CG_SWITCH_TO_MAIN( ),0,0,0,87,Method,0
ns,299,304,public void DummyForGlobalFunctions.CG_SWITCH_TO_PROLOG( ),public void DummyForGlobalFunctions.CG_SWITCH_TO_PROLOG( ),0,0,0,87,Method,0
ns,300,305,public void DummyForGlobalFunctions.CHECK_AND_SET_JUMP_OFFSET( ),public void DummyForGlobalFunctions.CHECK_AND_SET_JUMP_OFFSET( ),0,0,0,87,Method,0
ns,301,306,public void DummyForGlobalFunctions.CHECK_AND_SET_JUMP_OFFSET_AT( ),public void DummyForGlobalFunctions.CHECK_AND_SET_JUMP_OFFSET_AT( ),0,0,0,87,Method,0
ns,302,307,public void DummyForGlobalFunctions.CHECK_INTERRUPT_HANDLER( ),public void DummyForGlobalFunctions.CHECK_INTERRUPT_HANDLER( ),0,0,0,87,Method,0
ns,303,1293,public void DummyForGlobalFunctions.CLAMP( ),public void DummyForGlobalFunctions.NS_CLAMP( ),29,29,0,58,Method,1
ns,304,308,public void DummyForGlobalFunctions.COMMON_ATOMS_START( ),public void DummyForGlobalFunctions.COMMON_ATOMS_START( ),0,0,0,87,Method,0
ns,305,309,public void DummyForGlobalFunctions.CacheOpportunistically( ),public void DummyForGlobalFunctions.CacheOpportunistically( ),0,0,0,87,Method,0
ns,306,310,public void DummyForGlobalFunctions.CachedIsEmpty( ),public void DummyForGlobalFunctions.CachedIsEmpty( ),0,0,0,87,Method,0
ns,307,311,public static ProblemType DummyForGlobalFunctions.CalculateContainingBlockSizeForAbsolutes( ProblemType & ProblemType ),public static ProblemType DummyForGlobalFunctions.CalculateContainingBlockSizeForAbsolutes( ProblemType & ProblemType ),0,0,0,87,Method,0
ns,308,312,public void DummyForGlobalFunctions.CalculateStackSize( ),public void DummyForGlobalFunctions.CalculateStackSize( ),0,0,0,87,Method,0
ns,309,859,public static ProblemType DummyForGlobalFunctions.CalculateStackSize( ProblemType ),public void DummyForGlobalFunctions.GetVMSize( ),81,81,0,6,Method,1
ns,310,313,public void DummyForGlobalFunctions.CallCreateInstance( ),public void DummyForGlobalFunctions.CallCreateInstance( ),0,0,0,87,Method,0
ns,311,314,public void DummyForGlobalFunctions.CallGetService( ),public void DummyForGlobalFunctions.CallGetService( ),0,0,0,87,Method,0
ns,312,315,public static ProblemType DummyForGlobalFunctions.CallIteratorNext( ProblemType * ProblemType ProblemType * ),public static ProblemType DummyForGlobalFunctions.CallIteratorNext( ProblemType * ProblemType ProblemType * ),0,0,0,87,Method,0
ns,313,316,public void DummyForGlobalFunctions.CallOnStartRequest( ),public void DummyForGlobalFunctions.CallOnStartRequest( ),0,0,0,87,Method,0
ns,314,317,public void DummyForGlobalFunctions.CallQueryInterface( ),public void DummyForGlobalFunctions.CallQueryInterface( ),0,0,0,87,Method,0
ns,315,318,public static void DummyForGlobalFunctions.CallTypeSniffers( void * ProblemType * ProblemType ),public static void DummyForGlobalFunctions.CallTypeSniffers( void * ProblemType * ProblemType ),0,0,0,87,Method,0
ns,316,319,public static ProblemType DummyForGlobalFunctions.CanLoadResource( nsIURI * ),public static ProblemType DummyForGlobalFunctions.CanLoadResource( nsIURI * ),0,0,0,87,Method,0
ns,317,320,public void DummyForGlobalFunctions.Cancel( ),public void DummyForGlobalFunctions.Cancel( ),0,0,0,87,Method,0
ns,318,321,public void DummyForGlobalFunctions.CancelReflowCallback( ),public void DummyForGlobalFunctions.CancelReflowCallback( ),0,0,0,87,Method,0
